# id,label
12137,0.97
12138,0.13
12139,0.69
12140,1.00
12141,0.76
12142,0.00
12143,0.66
12144,0.94
12145,0.91
12146,0.18
12147,0.78
12148,0.27
12149,0.00
12150,0.40
12151,0.99
12152,0.84
12153,0.98
12154,0.52
12155,0.61
12156,0.05
12157,0.85
12158,0.83
12159,0.09
12160,0.06
12161,0.00
12162,0.35
12163,0.76
12164,0.97
12165,0.43
12166,0.94
12167,0.62
12168,0.52
12169,1.00
12170,0.43
12171,0.44
12172,0.03
12173,0.53
12174,0.00
12175,0.06
12176,0.84
12177,0.70
12178,0.94
12179,0.43
12180,0.33
12181,0.03
12182,0.00
12183,0.05
12184,0.78
12185,0.53
12186,0.27
12187,0.09
12188,0.64
12189,0.17
12190,0.51
12191,0.00
12192,0.54
12193,0.01
12194,0.38
12195,0.93
12196,0.09
12197,0.01
12198,0.45
12199,0.49
12200,0.04
12201,0.36
12202,0.07
12203,0.32
12204,0.23
12205,0.01
12206,0.01
12207,0.35
12208,0.00
12209,0.24
12210,0.01
12211,0.13
12212,0.08
12213,0.96
12214,0.06
12215,0.67
12216,1.00
12217,0.82
12218,0.01
12219,0.55
12220,0.06
12221,0.95
12222,0.99
12223,0.62
12224,0.58
12225,0.01
12226,0.96
12227,0.01
12228,0.01
12229,0.80
12230,0.00
12231,0.40
12232,0.94
12233,1.00
12234,0.07
12235,0.84
12236,0.38
12237,0.04
12238,0.00
12239,0.37
12240,0.99
12241,0.80
12242,0.99
12243,0.88
12244,0.97
12245,0.92
12246,0.13
12247,0.45
12248,0.52
12249,1.00
12250,0.49
12251,0.53
12252,0.95
12253,0.68
12254,0.16
12255,0.84
12256,0.77
12257,0.00
12258,0.25
12259,0.11
12260,0.37
12261,0.87
12262,0.94
12263,0.98
12264,0.28
12265,0.45
12266,0.30
12267,0.24
12268,0.98
12269,0.26
12270,0.01
12271,0.02
12272,0.60
12273,0.01
12274,0.08
12275,0.11
12276,0.86
12277,0.98
12278,0.83
12279,0.49
12280,0.70
12281,0.96
12282,0.23
12283,0.60
12284,0.00
12285,0.00
12286,0.06
12287,1.00
12288,0.38
12289,0.62
12290,0.21
12291,0.98
12292,0.57
12293,0.00
12294,0.92
12295,0.00
12296,0.46
12297,0.71
12298,0.62
12299,0.48
12300,0.59
12301,0.43
12302,0.64
12303,0.04
12304,0.79
12305,0.58
12306,1.00
12307,0.65
12308,0.14
12309,0.74
12310,0.69
12311,0.99
12312,1.00
12313,0.96
12314,0.48
12315,0.88
12316,1.00
12317,0.94
12318,0.09
12319,0.85
12320,0.83
12321,0.57
12322,0.95
12323,0.60
12324,1.00
12325,0.48
12326,0.29
12327,0.03
12328,0.62
12329,0.68
12330,0.02
12331,0.58
12332,0.96
12333,0.00
12334,0.88
12335,0.00
12336,0.99
12337,0.69
12338,0.71
12339,0.01
12340,0.79
12341,0.00
12342,0.00
12343,0.04
12344,0.37
12345,0.11
12346,0.00
12347,0.08
12348,0.94
12349,0.01
12350,0.60
12351,0.01
12352,0.00
12353,0.75
12354,1.00
12355,0.13
12356,0.59
12357,0.27
12358,0.02
12359,0.53
12360,0.04
12361,0.72
12362,0.04
12363,0.74
12364,0.05
12365,0.04
12366,0.16
12367,0.46
12368,0.61
12369,1.00
12370,0.15
12371,0.94
12372,0.84
12373,0.01
12374,1.00
12375,0.92
12376,0.98
12377,0.28
12378,1.00
12379,0.03
12380,1.00
12381,0.94
12382,0.82
12383,0.06
12384,0.01
12385,0.43
12386,0.51
12387,0.52
12388,0.23
12389,0.22
12390,0.19
12391,0.59
12392,0.00
12393,0.06
12394,0.00
12395,0.54
12396,0.17
12397,0.00
12398,0.32
12399,0.00
12400,0.60
12401,0.29
12402,0.36
12403,0.09
12404,0.81
12405,0.48
12406,0.03
12407,0.18
12408,0.02
12409,0.97
12410,0.17
12411,1.00
12412,0.93
12413,0.39
12414,0.83
12415,0.87
12416,0.77
12417,0.05
12418,0.58
12419,0.80
12420,0.11
12421,0.33
12422,0.27
12423,0.56
12424,0.54
12425,0.05
12426,0.63
12427,0.03
12428,0.89
12429,0.87
12430,0.99
12431,0.31
12432,0.81
12433,0.99
12434,0.16
12435,0.34
12436,0.88
12437,0.90
12438,0.74
12439,0.72
12440,0.98
12441,0.07
12442,0.42
12443,0.36
12444,0.18
12445,0.89
12446,0.28
12447,0.94
12448,0.00
12449,0.01
12450,0.00
12451,0.96
12452,0.52
12453,0.32
12454,0.20
12455,0.32
12456,0.93
12457,0.13
12458,0.36
12459,0.63
12460,0.64
12461,0.00
12462,0.00
12463,0.90
12464,0.05
12465,0.85
12466,0.89
12467,0.09
12468,0.96
12469,0.69
12470,0.18
12471,0.00
12472,1.00
12473,0.01
12474,0.62
12475,0.44
12476,0.01
12477,0.97
12478,0.36
12479,0.79
12480,0.17
12481,0.51
12482,0.75
12483,0.07
12484,0.35
12485,0.60
12486,0.03
12487,0.04
12488,0.89
12489,0.55
12490,0.30
12491,0.19
12492,0.70
12493,0.90
12494,0.74
12495,0.31
12496,0.00
12497,0.94
12498,0.75
12499,0.12
12500,0.18
